SUB	ITEM	critical_word	condition	position	SUM_3RT_trimmed	FullSentence
1519767642	45	pulse	LC	12	1200	When the detective arrived at the scene, he looked for a pulse
1519767642	46	sail	LC	14	1328	The team had to work for hours to fix the tear in the sail
1519767642	47	circle	LC	10	1615	All of the fifth-graders had to get in a circle
1519767642	48	sharp	LC	10	1296	His mom sternly warned him because it was very sharp
1519767642	49	lawyer	LC	11	1232	When he crashed his car, he decided to call a lawyer
1519767642	50	south	LC	10	2508	On their long vacation, the family traveled to the south
1519767642	51	barking	LC	9	1344	They knew that Harry kept her awake by barking
1519767642	52	pillow	LC	11	1823	When her wallet was missing, she found it under her pillow
1519767642	53	muscle	LC	11	2523.746048	After arriving at the campus, he wanted to build some muscle
1519767642	54	net	LC	9	1304	Samantha and Karen suspected it was under the net
1519767642	55	carrot	LC	10	1056	In the door of his refrigerator he found a carrot
1519767642	56	yarn	LC	9	1511	Emily had trouble finding the right color of yarn
1519767642	57	ballet	LC	12	1064	The girl was extremely excited that she was going to learn ballet
1519767642	58	school	LC	9	1200	After the horrible flood they built a new school
1519767642	59	balloon	LC	10	1116	The woman at the store was buying the red balloon
1519767642	60	wine	LC	10	1320	At the market, he bought a new type of wine
1519767642	61	rice	LC	10	1056	In the kitchen, she accidentally spilled a bunch of rice
1519767642	62	plane	LC	11	1888	After a three hour wait, the men could see the plane
1519767642	63	short	LC	11	1272	The parents were worried about Jason because he was very short
1519767642	64	spider	LC	9	1585	My husband was trying to catch the large spider
1519767642	65	bomb	LC	10	1400	Jonathan was shocked that they decided to use the bomb
1519767642	66	farm	LC	9	1160	My uncle is installing solar panels on his farm
1519767642	67	heavy	LC	11	1432	The hikers didn't buy the tent because it was too heavy
1519767642	68	wedding	LC	10	1400	The lazy teenager didn't want to go to the wedding
1519767642	69	sentence	LC	12	1368	The substitute teacher was pretty impressed by the length of the sentence
1519767642	70	light	LC	12	1240	You can damage your vision if you keep staring at the light
1519767642	71	tree	LC	10	1480	Joan and her decorator decided to add a large tree
1519767642	72	paper	LC	12	1216	The two researchers working in the clinical program needed lots of paper
1519767642	73	rake	LC	10	1648	He tried to scare off the animal using a rake
1519767642	74	scroll	LC	9	1224	The pair of thieves recently stole the ancient scroll
1519767642	75	book	LC	9	1712	The landlord who lived downstairs bought a new book
1519767642	76	whistle	LC	7	1136	My brother remembered to bring his whistle
1519767642	149	farmer	MC	11	1316	After returning home from the big city, Jim became a farmer
1519767642	150	frame	MC	10	1592	The burglar stole the painting but left the elegant frame
1519767642	151	border	MC	10	1305	There were lots of intimidating guards stationed at the border
1519767642	152	beak	MC	12	2252	The bald eagle was trying to attack the hunters using its beak
1519767642	153	drink	MC	9	1489	At the restaurant, he didn't want anything to drink
1519767642	154	mountain	MC	9	1512	The couple camped near the side of the mountain
1519767642	155	tent	MC	9	1552	The kids at summer camp slept in the tent
1519767642	156	valley	MC	9	1640	The team discovered the fertile crops in a valley
1519767642	157	calf	MC	8	1504	The farmer gave milk to the brown calf
1519767642	158	candy	MC	10	1488	While touring the factory, Bill sampled several pieces of candy
1519767642	159	overdose	MC	7	1360	They used naloxone to treat an overdose
1519767642	160	voice	MC	11	1735	Before the cameras started rolling, the actress suddenly lost her voice
1519767642	161	sale	MC	9	1296	He spent lots of money at the annual sale
1519767642	162	bow	MC	9	1472	While facing the target, he picked up his bow
1519767642	163	snake	MC	10	1088	He had never been bitten by that type of snake
1519767642	164	stool	MC	9	1584	During timeout, Suzie had to sit on a stool
1519767642	165	shaking	MC	9	1552	They fled in fear when the house started shaking
1519767642	166	art	MC	10	1336	Even though she's blind, she appreciates many types of art
1519767642	167	ideas	MC	10	968	The consultant said that he had run out of ideas
1519767642	168	insulin	MC	8	1632	She brought the needle to inject some insulin
1519767642	169	cross	MC	8	1624	The nuns were praying beside the wooden cross
1519767642	170	yearbook	MC	12	1360	In high school, I wrote my boyfriend a message in his yearbook
1519767642	171	attic	MC	11	1328	There were a lot of old clothes stored in the attic
1519767642	172	fly	MC	11	1328	When it's locked in a cage, it can no longer fly
1519767642	173	compass	MC	10	2024	My brother always carried a pocket knife and a compass
1519767642	174	hockey	MC	12	1960	My brother got his teeth knocked out while trying to play hockey
1519767642	175	bloom	MC	12	1296	The weather's been so nice that the plants have started to bloom
1519767642	176	air	MC	9	1800	The factory built expensive machines to filter the air
1519767642	177	diaper	MC	10	1608	Before leaving the driveway, my wife checked the baby's diaper
1519767642	178	fruit	MC	8	1064	The farmers were selling a lot of fruit
1519767642	179	wood	MC	11	1664	To repair the cabinet, he needed several different types of wood
1519767642	180	dove	MC	11	1680	Perched up on the powerline he saw a small, white dove
1519767642	181	font	MC	12	1792	Brenda is the editor, and she recently decided to switch the font
1519767642	182	radio	MC	12	2080	The woman learned some news about the approaching hurricane on the radio
1519767642	183	island	MC	13	2128	The rescue workers recently found an old hermit living alone on the island
1519767642	184	night	MC	10	1032	To keep their relationship secret, they usually meet at night
1519767642	185	flower	MC	11	1832	As an anniversary gift, she received a rare kind of flower
1519767642	186	spell	MC	9	1215	The students at Hogwarts had trouble understanding the spell
1519767642	187	stripes	MC	10	1744	It's easy to recognize a bumblebee because of its stripes
1519767642	188	sleep	MC	10	952	My nephew told us that he didn't want to sleep
1519767642	189	sign	MC	11	1264	On their country drive, they had trouble seeing the small sign
1519767642	190	coin	MC	13	2508	Because it was rare, he could get some money from selling the coin
1519767642	191	hand	MC	12	1200	I couldn't finish writing, because there was something wrong with my hand
1519767642	192	soda	MC	10	1056	They were out of lemonade, so instead they drank soda
1519767642	193	needle	MC	11	1968	The woman accidentally poked herself with the tip of the needle
1519767642	194	choir	MC	7	1168	Every Easter, they heard the church choir
1519767642	195	bees	MC	9	1144	She is deathly allergic to those types of bees
1519767642	196	chalk	MC	13	1832	After decades, the instructor decided to switch to a new brand of chalk
1519767642	197	elves	MC	10	2866.267399	His children thought the games were made by the elves
1519767642	198	skin	MC	10	2400	The chemicals floating in the water can damage your skin
1519767642	199	sugar	MC	10	1072	My wife didn't notice that I added some more sugar
1519767642	200	siren	MC	11	1936	When Dennis got closer to the intersection he heard the siren
1519767642	201	shield	MC	11	1160	In the warrior's tomb, the team discovered a large wooden shield
1519767642	202	party	MC	9	1089	On the last day, there was a huge party
1519767642	203	court	MC	10	1632	Susan was angry at Eric and took him to court
1519767642	204	tea	MC	11	1920	At the breakfast buffet, the conference was serving coffee and tea
1519767642	205	lipstick	MC	12	1688	At the premier, she wore a black dress and some red lipstick
1519767642	206	banana	MC	9	2612	Because of fruit flies, he threw away the banana
1519767642	207	nest	MC	11	1200	Up in the poplar tree, the stray cat found a nest
1519767642	208	murder	MC	11	1664	Our son was innocent and shouldn't have been arrested for murder
1519767642	209	crown	MC	10	1080	On the king's nightstand, the men saw a golden crown
1519767642	210	army	MC	7	2556	George chose not to join the army
1519767642	211	neck	MC	12	1160	Of all the animals, the flamingo is known for its long neck
1519767642	212	keys	MC	10	1128	As she rushed out, she forgot to take her keys
1519767642	213	chess	MC	8	1280	The two Russians played another round of chess
1519767642	214	poison	MC	11	2096	They were finally able to solve the mouse problem with poison
1519767642	215	gold	MC	11	2104	The miners were able to extract lots of iron and gold
1519767642	216	sour	MC	10	1496	She spat out the fruit because it was too sour
1519767642	217	blood	MC	9	992	The cafeteria in the prison was covered in blood
1519767642	218	quiet	MC	12	2866.267399	The group of people sitting in the concert hall was very quiet
1519767642	219	hook	MC	8	1192	We definitely saw the fish swallow the hook
1519767642	220	star	MC	7	1856	The sticker was shaped like a star
1519767642	77	wish	HC	9	1232	Then, the genie granted his third and final wish
1519767642	78	witch	HC	12	1744	The kids thought that the scary old woman was probably a witch
1519767642	79	cave	HC	11	1264	The biologist knew that there were bats living in the cave
1519767642	80	teeth	HC	10	1527	The dentist was teaching Emma how to clean her teeth
1519767642	81	juice	HC	12	1424	He usually eats a whole orange rather than just drinking the juice
1519767642	82	tooth	HC	10	1280	He made a dentist appointment to extract his broken tooth
1519767642	83	election	HC	9	1608	The senator campaigned in order to win the election
1519767642	84	haircut	HC	8	1216	The barber gave Brian a nice looking haircut
1519767642	85	liar	HC	12	1159	Because Peter never told the truth, everyone knew he was a liar
1519767642	86	oven	HC	9	968	Jack forgot about the cookies baking in the oven
1519767642	87	vote	HC	11	1616	In the election, people younger than eighteen aren't allowed to vote
1519767642	88	throat	HC	10	1320	The pill I just swallowed is stuck in my throat
1519767642	89	bleach	HC	11	1280	To wash your clothes whiter, you should add a little bleach
1519767642	90	rope	HC	12	1167	The climbers and guide were attached to each other by a rope
1519767642	91	ring	HC	10	1096	Before proposing to his girlfriend he would need a ring
1519767642	92	lawn	HC	9	1633	The owner paid the children to mow the lawn
1519767642	93	pool	HC	10	2436	The gym won't let me swim in their heated pool
1519767642	94	relief	HC	12	1152	During her painful headache, she took a Tylenol to get some relief
1519767642	95	ink	HC	9	1416	His green pen had just run out of ink
1519767642	96	dry	HC	9	1032	My wife hangs the wet clothes outside to dry
1519767642	97	desk	HC	13	1152	Late at the office, Victor can always be found sitting at his desk
1519767642	98	camp	HC	9	2056	The boy scouts hurried back to set up camp
1519767642	99	desert	HC	10	1984	Camels can travel across the hot sands of the desert
1519767642	100	bed	HC	11	1104	I asked the maid to change the sheets on the bed
1519767642	101	igloo	HC	12	1143	Using ice and snow, the traditional Eskimo family built a small igloo
1519767642	102	boring	HC	10	1496	Because the work was repetitive, he thought it was boring
1519767642	103	veil	HC	8	1512	The bride covered her face with a veil
1519767642	104	vase	HC	11	1143	To display the roses, Katie put them in an expensive vase
1519767642	105	business	HC	10	1336	They got a loan to start their own small business
1519767642	106	chimney	HC	11	1160	Santa lands on the roof and comes down through the chimney
1519767642	107	card	HC	9	1679	The cashier asked the customer to swipe his card
